"Site","SC.Category","SC.Level","Sample.Date","Fraction","Replicate","Order","Family","Genus","Abundance","Density","Biomass","Biomass.Area.Corrected","Unique_ID"
"CRO","REF","72","10/21/23","> 1",3,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Coleoptera","Elmidae","Stenelmis (L)",2,21.5285253,0.734573525,15.8142847176727,"Stenelmis (L)_15.8142847176727_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0,"Stylogomphurus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0,"Tanypodinae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Diptera","Tipulidae","Tipula",0,0,0,0,"Tipula_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",3,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Perlidae","Acroneuria",7,75.34983854,7.473642994,563.137792903502,"Acroneuria_563.137792903502_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Stratiomyidae","Allognasta",0,0,0,0,"Allognasta_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Chloroperlidae","Alloperla",2,21.5285253,3.116104626,67.085137278288,"Alloperla_67.085137278288_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cernotina",1,10.76426265,0.977690709,10.5241195821407,"Cernotina_10.5241195821407_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Cheumatopsyche",1,10.76426265,0.188202991,2.02586642663959,"Cheumatopsyche_2.02586642663959_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Diplectrona",5,53.82131324,2.741818351,147.568264316351,"Diplectrona_147.568264316351_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Dixidae","Dixella",0,0,0,0,"Dixella_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0,"Dolophilodes_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Psephenidae","Ectopria",1,10.76426265,0.124899502,1.3444510443822,"Ectopria_1.3444510443822_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Ephemeridae","Ephemera",2,21.5285253,1.318001135,28.3746207802762,"Ephemera_28.3746207802762_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0,"Heptageniidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Limoniidae","Hexatoma",2,21.5285253,1.856525387,39.9682537641218,"Hexatoma_39.9682537641218_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0,"Hydropsyche_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0,"Leptophlebiidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Leuctridae","Leuctra",0,0,0,0,"Leuctra_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0,"Leuctridae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Chironominae","Orthocladine",1,10.76426265,0.075250326,0.810014273562124,"Orthocladine_0.810014273562124_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0,"Oulimnius(A)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Elmidae","Oulimnius(L)",1,10.76426265,0.081086867,0.872840333853618,"Oulimnius(L)_0.872840333853618_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Plecoptera","Capniidae","Paracapnia",12,129.1711518,0.308138454,39.8025990170513,"Paracapnia_39.8025990170513_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",10,107.6426265,19.99961143,2152.81070330462,"Paraleptophlebiidae_2152.81070330462_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0,"Polycentropus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Psephenidae","Psephenus",0,0,0,0,"Psephenus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Pupa","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Hemiptera","Veliidae","Rhagovelia",1,10.76426265,0.389940809,4.19742528602948,"Rhagovelia_4.19742528602948_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Ephemeroptera","Heptageniidae","Stenonema",5,53.82131324,1.239485165,66.7107193217981,"Stenonema_66.7107193217981_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Odonata","Gomphidae","Stylogomphurus",2,21.5285253,1.073409426,23.1089219848995,"Stylogomphurus_23.1089219848995_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0,"Tanypodinae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Diptera","Tipulidae","Tipula",0,0,0,0,"Tipula_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",4,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Perlidae","Acroneuria",0,0,0,0,"Acroneuria_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Stratiomyidae","Allognasta",0,0,0,0,"Allognasta_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Limoniidae","Antocha",0,0,0,0,"Antocha_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Athericidae","Atherix",0,0,0,0,"Atherix_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Baetiscidae","Baetisca",0,0,0,0,"Baetisca_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0,"Cernotina_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0,"Cheumatopsyche_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Hydropsychidae","Diplectrona",2,21.5285253,0.517454515,11.1400326177767,"Diplectrona_11.1400326177767_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Dixidae","Dixella",0,0,0,0,"Dixella_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Philopotamidae","Dolophilodes",0,0,0,0,"Dolophilodes_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Psephenidae","Ectopria",0,0,0,0,"Ectopria_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0,"Ephemera_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Ephemerellidae","Eurylophella",0,0,0,0,"Eurylophella_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Heptageniidae","Heptageniidae",0,0,0,0,"Heptageniidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Limoniidae","Hexatoma",1,10.76426265,3.273755439,35.239563397262,"Hexatoma_35.239563397262_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Hydropsychidae","Hydropsyche",0,0,0,0,"Hydropsyche_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Leptophlebiidae",0,0,0,0,"Leptophlebiidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Leuctridae","Leuctra",0,0,0,0,"Leuctra_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Leuctridae","Leuctridae",0,0,0,0,"Leuctridae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Chironominae","Orthocladine",0,0,0,0,"Orthocladine_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(A)",0,0,0,0,"Oulimnius(A)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0,"Oulimnius(L)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Plecoptera","Capniidae","Paracapnia",0,0,0,0,"Paracapnia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",2,21.5285253,3.108286798,66.916830970399,"Paraleptophlebiidae_66.916830970399_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropodidae",0,0,0,0,"Polycentropodidae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Polycentropodidae","Polycentropus",0,0,0,0,"Polycentropus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Psephenidae","Psephenus",0,0,0,0,"Psephenus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Trichoptera","Pupa","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Pupa","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Hemiptera","Veliidae","Rhagovelia",0,0,0,0,"Rhagovelia_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Megaloptera","Sialidae","Sialis",0,0,0,0,"Sialis_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Gastropoda","Lymnaidae","Stagnicola",0,0,0,0,"Stagnicola_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (A)",0,0,0,0,"Stenelmis (A)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Coleoptera","Elmidae","Stenelmis (L)",0,0,0,0,"Stenelmis (L)_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Ephemeroptera","Heptageniidae","Stenonema",0,0,0,0,"Stenonema_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Odonata","Gomphidae","Stylogomphurus",0,0,0,0,"Stylogomphurus_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Tanypodinae","Tanypodinae",0,0,0,0,"Tanypodinae_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Chironominae","Tanytarsini",0,0,0,0,"Tanytarsini_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Diptera","Tipulidae","Tipula",0,0,0,0,"Tipula_0_CRO_REF_72"
"CRO","REF","72","10/21/23","> 1",5,"Odonata","Aeshnidae","Triacanthagyna",0,0,0,0,"Triacanthagyna_0_CRO_REF_72"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Baetidae","Acerpenna",0,0,0,0,"Acerpenna_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Perlidae","Acroneuria",0,0,0,0,"Acroneuria_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Adult","Adult",0,0,0,0,"Adult_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Adult","Adult",0,0,0,0,"Adult_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Chloroperlidae","Alloperla",0,0,0,0,"Alloperla_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Limoniidae","Antocha",1,10.76426265,0.06009253,0.646851776223004,"Antocha_0.646851776223004_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Athericidae","Atherix",4,43.05705059,6.549514828,282.002791289151,"Atherix_282.002791289151_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Baetidae","Baetis",0,0,0,0,"Baetis_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Odonata","Aeshnidae","Boyeria",0,0,0,0,"Boyeria_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Capniidae","Capniidae",0,0,0,0,"Capniidae_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Polycentropodidae","Cernotina",0,0,0,0,"Cernotina_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Empididae","Chelifera",0,0,0,0,"Chelifera_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Hydropsychidae","Cheumatopsyche",0,0,0,0,"Cheumatopsyche_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Chironomidae","Chironomidae",0,0,0,0,"Chironomidae_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Chironomidae","Chironomini",0,0,0,0,"Chironomini_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Hexapoda","Collembola","Collembola",0,0,0,0,"Collembola_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Polycentropodidae","Cyrnellus",0,0,0,0,"Cyrnellus_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Pediciidae","Dicranota",0,0,0,0,"Dicranota_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Hydropsychidae","Diplectrona",1,10.76426265,0.087147266,0.938076060453415,"Diplectrona_0.938076060453415_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Dixidae","Dixa",0,0,0,0,"Dixa_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Coleoptera","Psephenidae","Ectopria",3,32.29278794,1.228720935,39.6788245913935,"Ectopria_39.6788245913935_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Ephemeridae","Ephemera",0,0,0,0,"Ephemera_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Ephemerellidae","Ephemerellidae",0,0,0,0,"Ephemerellidae_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Ephemerellidae","Eurylophella",1,10.76426265,0.320904453,3.45429981764658,"Eurylophella_3.45429981764658_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Glossosomatidae","Glossosoma",0,0,0,0,"Glossosoma_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Goeridae","Goera",0,0,0,0,"Goera_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Odonata","Gomphidae","Gomphurus",0,0,0,0,"Gomphurus_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Coleoptera","Gyrinidae","Gyrinus",0,0,0,0,"Gyrinus_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Odonata","Calopterygidae","Hetaerina",0,0,0,0,"Hetaerina_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Limoniidae","Hexatoma",0,0,0,0,"Hexatoma_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trombidiformes","Hydrachnidia","Hydrachnia",0,0,0,0,"Hydrachnia_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Hydropsychidae","Hydropsyche",1,10.76426265,0.803654364,8.6507466539147,"Hydropsyche_8.6507466539147_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Perlodidae","Isoperla",0,0,0,0,"Isoperla_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Lepidoptera","Crambidae","Langessa",0,0,0,0,"Langessa_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Leuctridae","Leuctra",0,0,0,0,"Leuctra_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Hemiptera","Veliidae","Microvelia",0,0,0,0,"Microvelia_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Chironominae","Orthocladine",1,10.76426265,0.009540071,0.102691829943648,"Orthocladine_0.102691829943648_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(A)",2,21.5285253,0.12774,2.750053821822,"Oulimnius(A)_2.750053821822_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Coleoptera","Elmidae","Oulimnius(L)",0,0,0,0,"Oulimnius(L)_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Plecoptera","Capniidae","Paracapnia",0,0,0,0,"Paracapnia_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Ephemeroptera","Leptophlebiidae","Paraleptophlebiidae",0,0,0,0,"Paraleptophlebiidae_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Trichoptera","Polycentropodidae","Polycentropodidae",1,10.76426265,0.114512328,1.23264077525495,"Polycentropodidae_1.23264077525495_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Ceratopogonidae","Probezzia",0,0,0,0,"Probezzia_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Coleoptera","Psephenidae","Psephenus",0,0,0,0,"Psephenus_0_EAS_REF_25"
"EAS","REF","25","10/22/23","> 1",1,"Diptera","Chironomidae","Pupa",0,0,0,0,"Pupa_0_EAS_REF_25"
